image,image_path,image_exists,image_number,internal_key,card_type_zh,zh_name,zh_description,zh_flavor,zh_extra_texts,en_name,en_description,en_flavor,source_name_key,source_name_hash,source_name_zh_row,source_name_en_row,source_description_key,source_description_hash,source_description_zh_row,source_description_en_row,source_flavor_key,source_flavor_hash,source_flavor_zh_row,source_flavor_en_row,mapping_evidence,notes
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,11,MisfortuneCard_011,厄运卡牌,讹诈,支付~（镇长无需支付）。,"总统签署了另一项法律，禁止钟表镇的某些公民从事一些商业活动。

你向一个促进平等权利的基金会自愿捐款（碰巧该基金的经营者就是总统的私交好友），从而成功避免了这些限制。",,Extortion,Pay ~ (Governor doesn't pay).,"The President signs yet another law that prohibits certain citizens of the Clockwork Town to perform a number of business activities.

You manage to avoid such restrictions by making a voluntary donation to the fund dedicated to promotion of equal rights (which is, by accident, operated by a personal friend of the President).",MisfortuneCard_011_Caption,2a035ed7b5bcbff8,863,665,MisfortuneCard_011_Description,2b03d07cb5bcbfa8,864,666,MisfortuneCard_011_FlavorText,2c03c4dbb6bcbfe8,865,667,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,12,MisfortuneCard_012,厄运卡牌,意外假期,你被逮捕了。,"好消息是：你终于能暂时逃离那份无聊的工作，从资本主义的激烈“鼠斗”中喘口气了！

坏消息是：你休假的地方窗户上装着铁栏杆，而且那里可能会遇到几只真老鼠。",,Unscheduled vacation,You are arrested.,"The good news: you get some time off the boring job, and escape the capitalistic rat race for a while!

The bad news: your time off is at a place that has iron bars on the windows, and may meet a few real rats down there.",MisfortuneCard_012_Caption,2e03ac38b7bcbff8,866,668,MisfortuneCard_012_Description,2f03ed41b7bcbfd8,867,669,MisfortuneCard_012_FlavorText,30036224b8bcbfd8,868,670,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,13,MisfortuneCard_013,厄运卡牌,税务稽核,"每个玩家支付~（镇长无需支付）。
如果你是镇长，事后你将不再担任镇长。",独立审计师不打招呼就来造访你的企业。一件精致昂贵的礼物能成功安抚他们一贯的怒气。,,Tax inspection,Every player pays ~ (Governor doesn't pay). If you're the Governor: you stop being the Governor.,Independent auditors visit your business without a warning. A small but luxurious gift helps you placate their usual irritation.,MisfortuneCard_013_Caption,32039dfeb9bcbff8,869,671,MisfortuneCard_013_Description,33039b87babcbff8,870,672,MisfortuneCard_013_FlavorText,340310d6babcbfb8,871,673,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,14,MisfortuneCard_014,厄运卡牌,通货膨胀,每个玩家：-{1}%$。,钟表银行的种种操控导致货币贬值一半，如今这些富有的银行家还要求穷苦百姓出钱救市。更有传言称这些操控行为与你有关（对此你极力否认）。,,Inflation,Every player: -{1}% of their $.,"The machinations at the Clockwork Bank made the money lose half its value, and now the rich bankers demand a bailout from the poor citizens. Moreover, some say that the machinations can be traced to you (you vehemently deny such rumors).",MisfortuneCard_014_Caption,3603801ebbbcbfd8,872,674,MisfortuneCard_014_Description,3703246cbcbcbfc8,873,675,MisfortuneCard_014_FlavorText,3803bbb2bcbcbfb8,874,676,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,15,MisfortuneCard_015,厄运卡牌,不测风云,每个玩家将{1}张手牌传给下一个玩家。,天有不测风云……这可能是把自己的麻烦转嫁给他人的好时机。,,Wind of change,Every player passes {1} cards from their hand to the next player.,There's a change in the wind... This could be a good time to pass some of your troubles to others.,MisfortuneCard_015_Caption,3a03f56cbdbcbfc8,875,677,MisfortuneCard_015_Description,3b03e553bebcbfa8,876,678,MisfortuneCard_015_FlavorText,3c034deebebcbfb8,877,679,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,16,MisfortuneCard_016,厄运卡牌,百密一疏,,你无缘无故收到一份广告宣传册，上面没有邮票。尽管你从未订购过它，邮递员却坚持要你支付邮费。,,Something is amiss,,"You receive an unsolicited advertising brochure, which misses a post stamp. Even though you never ordered it, the postman insists that you must pay for the postage.",MisfortuneCard_016_Caption,3e033484bfbcbff8,878,680,MisfortuneCard_016_Description,3f03f60bc0bcbff8,,681,MisfortuneCard_016_FlavorText,4003669fc1bcbff8,879,682,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,17,MisfortuneCard_017,厄运卡牌,一反常态,"掷骰子，然后移动到 -
1：地狱
2：垃圾场
3：市场
4：工厂
5：赌场
6：待在原地。",你陷入了某种异常力场，被瞬移到了未知地点。,,Anomaly,"Roll the dice and teleport to - 

1: The Inferno 
2: The Dump 
3: The Marketplace 
4: The Plant 
5: The Casino 
6: stay where you are.","You have been caught in some sort of an anomalous force field, and are teleported to an unknown destination.",MisfortuneCard_017_Caption,4203e0aec1bcbfd8,880,683,MisfortuneCard_017_Description,43035da0c2bcbff8,881,684,MisfortuneCard_017_FlavorText,4403664cc3bcbfd8,882,1171,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,18,MisfortuneCard_018,厄运卡牌,传票,瞬移到法院。,你被紧急传唤，为一起机械装置失踪案作证！,,Subpoena,Teleport to the Court.,You are urgently subpoenaed to testify in the case of a missing mechanism!,MisfortuneCard_018_Caption,4603ba28c3bcbff8,884,685,MisfortuneCard_018_Description,47039f6ac4bcbff8,885,686,MisfortuneCard_018_FlavorText,48030dacc5bcbfd8,886,687,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,19,MisfortuneCard_019,厄运卡牌,泄密,揭开你的手牌。,有一天，你的私人信件不翼而飞。几天后，你在小报上看到了这些信件。,,Leak,Reveal your hand.,"One day, your private letters disappear. A few days later, you discover them on the pages of the tabloids.",MisfortuneCard_019_Caption,4a0366aec5bcbff8,887,688,MisfortuneCard_019_Description,4b031ca5c6bcbfc8,888,689,MisfortuneCard_019_FlavorText,4c031befc7bcbfe8,889,690,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,20,MisfortuneCard_020,厄运卡牌,赎金,-{1}$（你必须拥有{1}$）或 -{2}*。,你的一个机器人被偷了，窃贼要求赎金。你是照他们的要求支付赎金，还是永远失去这个机器人？,,Ransom,-{1}$ (you must have {1}$) or -{2}*.,"One of your robots has been stolen, the thieves demand a ransom. Will you pay what they demand, or will you lose this robot forever?",MisfortuneCard_020_Caption,4e03f547c8bcbfc8,890,691,MisfortuneCard_020_Description,4f03aa10c8bcbfc8,891,692,MisfortuneCard_020_FlavorText,5003c8ebc9bcbfe8,892,693,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,21,MisfortuneCard_021,厄运卡牌,绑架,-{1}$（你必须拥有{1}$）或 +{2}^。,你的生意伙伴吴佐被绑架了！罪犯勒索赎金。你会支付赎金吗？还是把这当作一个机会，终于可以彻底摆脱这个倒霉的酒鬼了？,,Kidnapping,-{1}$ (you must have {1}$) or +{2}^.,Your business partner Vuzzo has been kidnapped! The criminals demand a ransom. Will you pay – or will you see it as the opportunity to finally break your ties with this unlucky guzzler?,MisfortuneCard_021_Caption,5203f31ccabcbfe8,893,694,MisfortuneCard_021_Description,53038528cabcbfe8,894,695,MisfortuneCard_021_FlavorText,540362a9cbbcbfd8,895,696,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,22,MisfortuneCard_022,厄运卡牌,勒索,-{1}$（你必须拥有{1}$）或 -{2}&。,有人威胁要公布你过去的黑料。你会付钱避免负面新闻，还是已经不在乎这种小事了？,,Blackmail,-{1}$ (you must have {1}$) or -{2}&.,"Someone threatens to publish a compromising report about your past. Will you pay up to avoid bad publicity, or you don't care about such trifle things anymore?",MisfortuneCard_022_Caption,5603ce82ccbcbfb8,896,697,MisfortuneCard_022_Description,57037ba0ccbcbfc8,897,698,MisfortuneCard_022_FlavorText,58030572cdbcbfd8,898,699,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,23,MisfortuneCard_023,厄运卡牌,大公无私,选择任意一位对手，让其查看你的手牌。对方可以用自己的一张卡牌与你的任意一张卡牌交换。,你出乎意料地向竞争对手透露了自己的计划。这是怎么回事——是想交个新朋友，还是痴呆症的早期征兆？,,Altruism,Choose any opponent: they look at your hand. They can swap 1 of their cards with any of your cards.,"Unexpectedly, you reveal your plans to a competitor. What is this – an attempt to get a new friend, or a sign of an early onset of dementia?",MisfortuneCard_023_Caption,5a03db3ecebcbfe8,899,700,MisfortuneCard_023_Description,5b03ed53cfbcbff8,900,701,MisfortuneCard_023_FlavorText,5c03c7a0cfbcbfb8,901,1173,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,24,MisfortuneCard_024,厄运卡牌,诈骗集团,"掷骰子 -

1: -100$
2: -70$
3: -50$
4: -30$
5: -10$
6: +10$",有人看见你与一群臭名昭著的骗子在一起。奇怪的是，这次你不是骗子，反倒是受害者。,,Con artists,"Roll the dice:

1: -100$
2: -70$
3: -50$
4: -30$
5: -10$
6: +10$","You have been spotted in the company of known swindlers. Strangely, this time you are the victim rather than one of the cheaters.",MisfortuneCard_024_Caption,5e0391b7d0bcbfe8,903,702,MisfortuneCard_024_Description,5f039aaed0bcbfe8,904,703,MisfortuneCard_024_FlavorText,6003b434d1bcbfc8,905,704,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,25,MisfortuneCard_025,厄运卡牌,恶意谣言,,丑闻！传言说你根本不是小魔怪，而是一个乔装打扮的仙子！,,Dirty rumors,,"A scandal! The rumours say that you are not a gremlin, but rather a fairy in disguise!",MisfortuneCard_025_Caption,6203b314d2bcbfa8,906,705,MisfortuneCard_025_Description,6303dbc1d3bcbfc8,,706,MisfortuneCard_025_FlavorText,64039813d3bcbfd8,907,707,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,26,MisfortuneCard_026,厄运卡牌,道德两难,-{1}&（你必须拥有{1}&）或 +{2}^。,"《真相大白》这家主流报纸计划发表一篇严厉抨击的文章，质疑你在小魔怪社会中的地位。

你有能用得上的政治人脉来让这篇文章消失吗？",,Moral dilemma,-{1}& (you must have {1}&) or +{2}^.,"Your former friends, whom you have completely forgotten about, show up at your door.

They want to win a public tender for a contract at the Dump at a ridiculously inflated budget, and ask you to lend them your political backing.

If you don't help them, they will publish a few compromising stories from the days of your wild youth.",MisfortuneCard_026_Caption,66030e9dd4bcbfa8,908,708,MisfortuneCard_026_Description,6703daf6d5bcbfd8,909,709,MisfortuneCard_026_FlavorText,6803cad2d5bcbfb8,910,710,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,27,MisfortuneCard_027,厄运卡牌,一蹶不振,跳过{1}次走牌。,你在钟表镇的大街小巷销声匿迹好几天了。你是在密谋什么坏事，还是说只是心情低落？,,Depression,Skip {1} turn.,"It's been a few days since you've been spotted on the streets of the Clockwork Town. Is this some devious plan, or is this simply a bout of depression?",MisfortuneCard_027_Caption,6a03d38ed6bcbfc8,911,711,MisfortuneCard_027_Description,6b03fd41d7bcbfe8,912,712,MisfortuneCard_027_FlavorText,6c03f6b5d7bcbfa8,913,713,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,28,MisfortuneCard_028,厄运卡牌,报应,每个玩家（包括你）失去$，等于其^x{1}。,股市下跌，许多小魔怪损失惨重。有趣的是，损失最惨重的恰恰是最冷血无情的小魔怪……,,Retribution,Every player: -$ equal to their ^x{1}.,"The stock market is down, and many gremlins have lost significant investments. Interestingly, the ones who suffered the most were the ones who were the most ruthless...",MisfortuneCard_028_Caption,6e030312d8bcbfe8,914,714,MisfortuneCard_028_Description,6f0392b2d9bcbfc8,915,715,MisfortuneCard_028_FlavorText,7003807fdabcbfd8,916,716,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,29,MisfortuneCard_029,厄运卡牌,丢失的债券,|-{1}。,你保险箱中的债券离奇消失了。,,Lost bonds,|-{1}.,"Under mysterious circumstances, some bonds have disappeared from your safe.",MisfortuneCard_029_Caption,7203aa13dabcbfb8,917,717,MisfortuneCard_029_Description,7303cda5dbbcbfc8,918,718,MisfortuneCard_029_FlavorText,74037677dcbcbfc8,919,719,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,30,MisfortuneCard_030,厄运卡牌,开放政策,-{1}*（你必须拥有{1}*）或丢弃手牌。,"政府决定放任市场自由发展，正在取消许多规定和限制。

要是你拿不出一些早期投资来保护自己，你的处境将彻底改变。",,Liberalization,-{1}* (you must have {1}*) or discard your hand.,"The government decided that the unregulated markets will fix themselves, and is removing many of the requirements and restrictions.

Unless you can spare some of the earlier investment to insulate yourself, everything is about to change for you.",MisfortuneCard_030_Caption,7603cbecddbcbfb8,920,720,MisfortuneCard_030_Description,7703314dddbcbff8,921,721,MisfortuneCard_030_FlavorText,78036abadebcbff8,922,1175,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,31,MisfortuneCard_031,厄运卡牌,总统造访,每个玩家出价。所有出价金额都要支付，最低出价者：-{1}*。,总统大驾光临这座边陲小镇！镇民们纷纷倾囊捐赠，因为大家都知道，对这位谦逊的领袖不够热情会有什么下场。,,Visit of the President,"Every player makes a bid. The bids are paid, the lowest bidder: -{1}*.","The President blesses this remote town with a visit! The citizens empty their pockets to offer donations, since everyone knows what happens to those who fail to demonstrate insufficient enthusiasm for this humble leader.",MisfortuneCard_031_Caption,0c71838e1d4de7cb,1931,2110,MisfortuneCard_031_Description,14719e072b4de7ab,1932,2111,MisfortuneCard_031_FlavorText,1c719d20354de7fb,1933,2112,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,32,MisfortuneCard_032,厄运卡牌,年度小魔怪,其他每个玩家：+{1}$。,"“年度小魔怪”这项荣誉奖项的结果已经公布。

作为获奖者，你获得了这个荣誉称号和证书！

其他所有参与者都获得了些许奖金，作为安慰奖。",,Gremlin of the Year,Every other player: +{1}$.,"The results of the prestigious award ""Gremlin of the Year"" have been announced.

You, as the winner, get the honorary title and the certificate!

All the other participants are paid small amounts of money, as consolation prizes.",MisfortuneCard_032_Caption,8765bf598dc7f5eb,1995,2168,MisfortuneCard_032_Description,8f65dc5cb1c7f5fb,1996,2169,MisfortuneCard_032_FlavorText,9365c136c1c7f5bb,1997,2170,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,33,MisfortuneCard_033,厄运卡牌,协助调查,-{1}$（你必须拥有{1}$）或你被逮捕。,我们慷慨的公共安全委员会现推出限时五折优惠的援助套餐，可证明你与近期金融犯罪绝无牵连。机不可失！,,Assisting the investigation,-{1}$ (you must have {1}$) or you are arrested.,Our generous Public Safety Commission offers a 50% discount on the price of the assistance package which proves that you have nothing to do with a recent financial crime. Don't miss this opportunity.,MisfortuneCard_033_Caption,ae6533238fc8f5bb,1998,2171,MisfortuneCard_033_Description,b2657f4998c8f5bb,1999,2172,MisfortuneCard_033_FlavorText,b665bd98a1c8f5fb,2000,2173,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,34,MisfortuneCard_034,厄运卡牌,经济问题,-{1}$（你必须拥有{1}$）或|-{2}。,"你收到一家企业传来的重大财务危机的消息：工人们要求最低工资标准，这与你的经营计划不符。

你现在要做出选择：要么支付能维持生计的工资继续经营，要么接受企业倒闭。",,Financial problems,-{1}$ (you must have {1}$) or |-{2}.,"You receive the news of the considerable financial difficulties at one of your enterprises: the workers demand a minimum wage, which does not fit your business plan.

You now must choose between paying a living wage to keep the business open, or accepting its closure.",MisfortuneCard_034_Caption,cb6512dfedc8f5eb,2001,2174,MisfortuneCard_034_Description,cf6588e9fac8f5eb,2002,2175,MisfortuneCard_034_FlavorText,d365b1d209c9f5db,2003,2176,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,35,MisfortuneCard_035,厄运卡牌,控告,-{1}&（你必须拥有{1}&）或你的-{2}%$。,"你被指控侵占了另一个小魔怪的财产。

要想避免罚款，唯一的机会就是找到一些新证人来证实你对事件的说法。",,Accusation,-{1}& (you must have {1}&) or -{2}% of your $.,"You are accused of misappropriatiing another gremlin's property.

The only chance to escape a fine is to produce some new witnesses who are ready to corroborate your version of the events.",MisfortuneCard_035_Caption,457a2eb68e2052ac,2354,2559,MisfortuneCard_035_Description,497ac097952052fc,2355,2560,MisfortuneCard_035_FlavorText,4d7a8b369d2052fc,2356,2561,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
misfortune_letter.png,misfortune_card_images/misfortune_letter.png,是,36,MisfortuneCard_036,厄运卡牌,恶有恶报,失去$，等于其^x{1}。,你终于为过去的罪行付出代价了。钟表镇的其他居民正在幸灾乐祸地欣赏这一切。,,The price of evil,-$ equal to your ^x{1}.,You are finally made to pay for the sins of your past. The other residents of the Clockwork Town bask in the schadenfreude.,MisfortuneCard_036_Caption,517a577da32052cc,2357,2562,MisfortuneCard_036_Description,557a2748ab2052bc,2358,2563,MisfortuneCard_036_FlavorText,597afaceaf2052ac,2359,2564,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,游戏本体只提供统一的厄运信件图标，卡牌名称和说明来自本地化资源。
